,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
436,zg98g4jm,435,http://www.speedrun.com/sm64/run/zg98g4jm,2025-12-26T01:00:23Z,522.0,522.0,86rzyvw8,Keingz7,Spain,EMU,Yes
437,zpq247gy,438,http://www.speedrun.com/sm64/run/zpq247gy,2017-09-26T22:04:56Z,523.0,523.0,dx35v6ej,MrMeanMoustache,Netherlands,N64,Yes
438,mk5ox93m,438,http://www.speedrun.com/sm64/run/mk5ox93m,2021-10-25T04:31:16Z,523.0,523.0,j2yr37n8,QuizzicuL,United States,EMU,Yes
439,z5v1l9gm,438,http://www.speedrun.com/sm64/run/z5v1l9gm,2021-12-16T01:09:23Z,523.0,523.0,18q1910x,_brian,Djibouti,N64,Yes
440,yjxgq8nz,438,http://www.speedrun.com/sm64/run/yjxgq8nz,2022-01-08T10:11:13Z,523.0,523.0,zx7qpq68,Sodaftmn,Mexico,N64,Yes
441,ywrkwg9m,438,http://www.speedrun.com/sm64/run/ywrkwg9m,2023-06-18T02:23:51Z,523.0,523.0,xkml027j,HeyesLIVE,Wales,EMU,Yes
442,mk0oo23z,438,http://www.speedrun.com/sm64/run/mk0oo23z,2023-08-02T00:12:58Z,523.0,523.0,8geyo77j,Leysauce,United States,N64,Yes
443,ywn93o9y,438,http://www.speedrun.com/sm64/run/ywn93o9y,2024-02-03T07:11:41Z,523.0,523.0,8ew775p8,dewgong,,EMU,Yes
444,z0d7164y,438,http://www.speedrun.com/sm64/run/z0d7164y,2024-03-31T20:31:05Z,523.0,523.0,xk3y91m8,ChefNick,United States,VC,Yes
445,z0qwqn9m,438,http://www.speedrun.com/sm64/run/z0qwqn9m,2024-07-09T18:02:32Z,523.0,523.0,8r2ngoqx,reallifebutters,United States,N64,Yes
446,zqq1339z,438,http://www.speedrun.com/sm64/run/zqq1339z,2024-08-12T01:26:12Z,523.0,523.0,8d3mywlx,ross3102,United States,N64,Yes
447,y9w543nz,438,http://www.speedrun.com/sm64/run/y9w543nz,2025-10-18T00:04:33Z,523.0,523.0,863k6y38,Pounouche,France,N64,Yes
448,1zx3xwkz,449,http://www.speedrun.com/sm64/run/1zx3xwkz,2016-06-23T21:04:33Z,524.0,524.0,kj96o2nj,bluntslide42,United States,VC,Yes
449,y810k3nz,449,http://www.speedrun.com/sm64/run/y810k3nz,2019-11-05T09:11:16Z,524.0,524.0,qxkk329x,JCoolEdge,South Korea,EMU,Yes
